phe1_name	phe2_name	gcor	gcor_SE	zscore	P	phe1_isBinary	phe2_isBinary	ToMultiply	gcor_old	zscore_old
N06A	NEU	0.0389	0.1502	0.2587	0.7959	True	False	-1	-0.0389	-0.2587
N06A	NMI	0.0122	0.2994	0.0407	0.9676	True	True	1	0.0122	0.0407
N06A	NP	-0.5118	0.5142	-0.9954	0.3196	True	True	1	-0.5118	-0.9954
N06A	NS	0.3292	0.4593	0.7167	0.4736	True	True	1	0.3292	0.7167
N06A	OC	-0.5666	0.6882	-0.8233	0.4103	True	True	1	-0.5666	-0.8233
N06A	OP	-0.0179	0.2646	-0.0677	0.946	True	True	1	-0.0179	-0.0677
N06A	OvC	0.23	0.4772	0.4819	0.6299	True	True	1	0.23	0.4819
N06A	PA	-0.4075	0.6582	-0.6191	0.5358	True	True	1	-0.4075	-0.6191
N06A	PAD	-0.3168	0.236	-1.3425	0.1794	True	True	1	-0.3168	-1.3425
N06A	PD	NA	NA	NA	NA	True	True	1	NA	NA
N06A	PE	0.4876	0.5724	0.8518	0.3943	True	True	1	0.4876	0.8518
N06A	PF	NA	NA	NA	NA	True	True	1	NA	NA
N06A	PKD	-0.0238	0.5853	-0.0406	0.9676	True	True	1	-0.0238	-0.0406
N06A	PLC	0.3299	0.6185	0.5334	0.5937	True	True	1	0.3299	0.5334
N06A	SBP	0.1081	0.1294	0.8358	0.4033	True	False	-1	-0.1081	-0.8358
N06A	SD	NA	NA	NA	NA	True	True	1	NA	NA
N06A	SLE	0.5419	0.469	1.1553	0.2479	True	True	1	0.5419	1.1553
N06A	Sch	0.2288	0.4424	0.5172	0.605	True	True	1	0.2288	0.5172
N06A	T1D	-0.1384	0.4419	-0.3131	0.7542	True	True	1	-0.1384	-0.3131
N06A	TBil	-0.1579	0.2955	-0.5342	0.5932	True	False	-1	0.1579	0.5342
N06A	TG	-0.0482	0.1161	-0.415	0.6781	True	False	-1	0.0482	0.415
N06A	TS	NA	NA	NA	NA	True	True	1	NA	NA
N06A	ThC	0.6357	1.0892	0.5837	0.5595	True	True	1	0.6357	0.5837
N06A	Typ	-0.7655	0.822	-0.9314	0.3517	True	True	1	-0.7655	-0.9314
N06A	UAP	-0.082	0.2003	-0.4096	0.6821	True	True	1	-0.082	-0.4096
N06A	UF	-0.1793	0.2044	-0.877	0.3805	True	True	1	-0.1793	-0.877
N06A	Uro	0.0423	0.1626	0.26	0.7949	True	True	1	0.0423	0.26
N06A	Uve	0.3217	0.5338	0.6027	0.5467	True	True	1	0.3217	0.6027
N06A	Var	-0.7311	0.639	-1.1441	0.2526	True	True	1	-0.7311	-1.1441
N06A	Zos	-0.9149	1.4656	-0.6243	0.5324	True	True	1	-0.9149	-0.6243
N06A	PLT	-0.0647	0.1018	-0.6353	0.5253	True	False	-1	0.0647	0.6353
N06A	PM	0.1383	0.3479	0.3976	0.6909	True	True	1	0.1383	0.3976
N06A	PP	0.132	0.1464	0.9022	0.367	True	False	-1	-0.132	-0.9022
N06A	PT	-0.0891	0.3333	-0.2674	0.7892	True	True	1	-0.0891	-0.2674
N06A	PaC	NA	NA	NA	NA	True	True	1	NA	NA
N06A	PeD	NA	NA	NA	NA	True	True	1	NA	NA
N06A	Per	-0.1432	0.8493	-0.1686	0.8661	True	True	1	-0.1432	-0.1686
N06A	Pl	NA	NA	NA	NA	True	True	1	NA	NA
N06A	Pn	-0.2053	0.3327	-0.6171	0.5372	True	True	1	-0.2053	-0.6171
N06A	Pne	-0.7972	0.6159	-1.2945	0.1955	True	True	1	-0.7972	-1.2945
N06A	Pneu	-0.1614	0.8902	-0.1812	0.8562	True	True	1	-0.1614	-0.1812
N06A	Pol	-0.0317	0.1906	-0.1663	0.8679	True	True	1	-0.0317	-0.1663
N06A	PrC	0.0043	0.1947	0.0223	0.9822	True	True	1	0.0043	0.0223
N06A	PsV	-0.5154	0.4107	-1.2551	0.2095	True	True	1	-0.5154	-1.2551
N06A	Pye	NA	NA	NA	NA	True	True	1	NA	NA
N06A	R03A	-0.2578	0.2687	-0.9592	0.3375	True	True	1	-0.2578	-0.9592
N06A	R03BA	-0.1119	0.2972	-0.3766	0.7065	True	True	1	-0.1119	-0.3766
N06A	R06A	0.5588	0.311	1.7966	0.0724	True	True	1	0.5588	1.7966
N06A	RA	-0.0748	0.2393	-0.3124	0.7547	True	True	1	-0.0748	-0.3124
N06A	RBC	-0.1063	0.1201	-0.8852	0.3761	True	False	-1	0.1063	0.8852
N06A	RD	0.0318	0.3722	0.0855	0.9319	True	True	1	0.0318	0.0855
N06A	RF	-0.0374	0.6092	-0.0614	0.951	True	True	1	-0.0374	-0.0614
N06A	RP	0.2334	0.5484	0.4256	0.6704	True	True	1	0.2334	0.4256
N06A	RW	NA	NA	NA	NA	True	True	1	NA	NA
N06A	S01E	0.5081	0.3731	1.3617	0.1733	True	True	1	0.5081	1.3617
N06A	SAP	-0.0538	0.1915	-0.2807	0.7789	True	True	1	-0.0538	-0.2807
N06A	SAS	0.7247	0.6473	1.1195	0.2629	True	True	1	0.7247	1.1195
N06A	SCS	0.6375	0.4829	1.3202	0.1868	True	True	1	0.6375	1.3202
N06A	SH	-0.0403	0.4529	-0.0889	0.9292	True	True	1	-0.0403	-0.0889
N06A	SS	-0.0687	0.2834	-0.2424	0.8085	True	True	1	-0.0687	-0.2424
N06A	Sar	-0.058	0.3288	-0.1764	0.8599	True	True	1	-0.058	-0.1764
N06A	SkC	NA	NA	NA	NA	True	True	1	NA	NA
N06A	T2D	0.1785	0.1217	1.4668	0.1424	True	True	1	0.1785	1.4668
N06A	TC	-0.0304	0.156	-0.1947	0.8456	True	False	-1	0.0304	0.1947
N06A	TP	-0.1217	0.1554	-0.7831	0.4336	True	False	-1	0.1217	0.7831
N06A	Tat	0.7853	0.5947	1.3206	0.1866	True	True	1	0.7853	1.3206
N06A	Ton	-0.3849	0.4692	-0.8204	0.412	True	True	1	-0.3849	-0.8204
N06A	UA	0.0406	0.1264	0.3212	0.7481	True	False	-1	-0.0406	-0.3212
N06A	UC	-0.0961	0.3137	-0.3065	0.7592	True	True	1	-0.0961	-0.3065
N06A	UP	0.3815	0.4311	0.8849	0.3762	True	True	1	0.3815	0.8849
N06A	Urt	0.2065	0.3068	0.6731	0.5009	True	True	1	0.2065	0.6731
N06A	VA	NA	NA	NA	NA	True	True	1	NA	NA
N06A	WBC	-0.0186	0.1156	-0.1611	0.872	True	False	-1	0.0186	0.1611
N06A	sCr	-0.0152	0.1178	-0.1292	0.8972	True	False	-1	0.0152	0.1292
NB	NB	0.9995	7.9272	0.1261	0.8997	True	True	1	0.9995	0.1261
NB	NEU	NA	NA	NA	NA	True	False	-1	NA	NA
NB	NMI	NA	NA	NA	NA	True	True	1	NA	NA
NB	NP	NA	NA	NA	NA	True	True	1	NA	NA
NB	NS	NA	NA	NA	NA	True	True	1	NA	NA
NB	OC	NA	NA	NA	NA	True	True	1	NA	NA
NB	OP	NA	NA	NA	NA	True	True	1	NA	NA
NB	OvC	NA	NA	NA	NA	True	True	1	NA	NA
NB	PA	NA	NA	NA	NA	True	True	1	NA	NA
NB	PAD	NA	NA	NA	NA	True	True	1	NA	NA
NB	PD	NA	NA	NA	NA	True	True	1	NA	NA
NB	PE	NA	NA	NA	NA	True	True	1	NA	NA
NB	PF	NA	NA	NA	NA	True	True	1	NA	NA
NB	PKD	NA	NA	NA	NA	True	True	1	NA	NA
NB	PLC	NA	NA	NA	NA	True	True	1	NA	NA
NB	SBP	NA	NA	NA	NA	True	False	-1	NA	NA
NB	SD	NA	NA	NA	NA	True	True	1	NA	NA
NB	SLE	NA	NA	NA	NA	True	True	1	NA	NA
NB	Sch	NA	NA	NA	NA	True	True	1	NA	NA
NB	T1D	NA	NA	NA	NA	True	True	1	NA	NA
NB	TBil	NA	NA	NA	NA	True	False	-1	NA	NA
NB	TG	NA	NA	NA	NA	True	False	-1	NA	NA
NB	TS	NA	NA	NA	NA	True	True	1	NA	NA
NB	ThC	NA	NA	NA	NA	True	True	1	NA	NA
NB	Typ	NA	NA	NA	NA	True	True	1	NA	NA
NB	UAP	NA	NA	NA	NA	True	True	1	NA	NA
NB	UF	NA	NA	NA	NA	True	True	1	NA	NA
NB	Uro	NA	NA	NA	NA	True	True	1	NA	NA
NB	Uve	NA	NA	NA	NA	True	True	1	NA	NA
NB	Var	NA	NA	NA	NA	True	True	1	NA	NA
NB	Zos	NA	NA	NA	NA	True	True	1	NA	NA
NB	PLT	NA	NA	NA	NA	True	False	-1	NA	NA
NB	PM	NA	NA	NA	NA	True	True	1	NA	NA
NB	PP	NA	NA	NA	NA	True	False	-1	NA	NA
NB	PT	NA	NA	NA	NA	True	True	1	NA	NA
NB	PaC	NA	NA	NA	NA	True	True	1	NA	NA
NB	PeD	NA	NA	NA	NA	True	True	1	NA	NA
NB	Per	NA	NA	NA	NA	True	True	1	NA	NA
NB	Pl	NA	NA	NA	NA	True	True	1	NA	NA
NB	Pn	NA	NA	NA	NA	True	True	1	NA	NA
NB	Pne	NA	NA	NA	NA	True	True	1	NA	NA
NB	Pneu	NA	NA	NA	NA	True	True	1	NA	NA
NB	Pol	NA	NA	NA	NA	True	True	1	NA	NA
NB	PrC	NA	NA	NA	NA	True	True	1	NA	NA
NB	PsV	NA	NA	NA	NA	True	True	1	NA	NA
NB	Pye	NA	NA	NA	NA	True	True	1	NA	NA
NB	R03A	NA	NA	NA	NA	True	True	1	NA	NA
NB	R03BA	NA	NA	NA	NA	True	True	1	NA	NA
NB	R06A	NA	NA	NA	NA	True	True	1	NA	NA
NB	RA	NA	NA	NA	NA	True	True	1	NA	NA
NB	RBC	NA	NA	NA	NA	True	False	-1	NA	NA
NB	RD	NA	NA	NA	NA	True	True	1	NA	NA
NB	RF	NA	NA	NA	NA	True	True	1	NA	NA
NB	RP	NA	NA	NA	NA	True	True	1	NA	NA
NB	RW	NA	NA	NA	NA	True	True	1	NA	NA
NB	S01E	NA	NA	NA	NA	True	True	1	NA	NA
NB	SAP	NA	NA	NA	NA	True	True	1	NA	NA
NB	SAS	NA	NA	NA	NA	True	True	1	NA	NA
NB	SCS	NA	NA	NA	NA	True	True	1	NA	NA
NB	SH	NA	NA	NA	NA	True	True	1	NA	NA
NB	SS	NA	NA	NA	NA	True	True	1	NA	NA
NB	Sar	NA	NA	NA	NA	True	True	1	NA	NA
NB	SkC	NA	NA	NA	NA	True	True	1	NA	NA
NB	T2D	NA	NA	NA	NA	True	True	1	NA	NA
NB	TC	NA	NA	NA	NA	True	False	-1	NA	NA
NB	TP	NA	NA	NA	NA	True	False	-1	NA	NA
NB	Tat	NA	NA	NA	NA	True	True	1	NA	NA
NB	Ton	NA	NA	NA	NA	True	True	1	NA	NA
NB	UA	NA	NA	NA	NA	True	False	-1	NA	NA
NB	UC	NA	NA	NA	NA	True	True	1	NA	NA
NB	UP	NA	NA	NA	NA	True	True	1	NA	NA
NB	Urt	NA	NA	NA	NA	True	True	1	NA	NA
NB	VA	NA	NA	NA	NA	True	True	1	NA	NA
NB	WBC	NA	NA	NA	NA	True	False	-1	NA	NA
NB	sCr	NA	NA	NA	NA	True	False	-1	NA	NA
NEU	NEU	1.0	9.1543e-08	10923846.4049	0.0	False	False	1	1.0	10923846.4049
NEU	NMI	0.031	0.1049	0.2955	0.7676	False	True	-1	-0.031	-0.2955
NEU	NP	0.0753	0.1668	0.4515	0.6517	False	True	-1	-0.0753	-0.4515
NEU	NS	-0.0946	0.1738	-0.5445	0.5861	False	True	-1	0.0946	0.5445
NEU	OC	0.2499	0.2106	1.1865	0.2354	False	True	-1	-0.2499	-1.1865
NEU	OP	-0.0352	0.0912	-0.3861	0.6994	False	True	-1	0.0352	0.3861
NEU	OvC	0.1746	0.1884	0.9269	0.354	False	True	-1	-0.1746	-0.9269
NEU	PA	0.2835	0.2692	1.0532	0.2923	False	True	-1	-0.2835	-1.0532
NEU	PAD	0.1179	0.0834	1.4134	0.1575	False	True	-1	-0.1179	-1.4134
NEU	PD	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	PE	0.1713	0.2042	0.8389	0.4015	False	True	-1	-0.1713	-0.8389
NEU	PF	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	PKD	0.2739	0.26	1.0535	0.2921	False	True	-1	-0.2739	-1.0535
NEU	PLC	0.2768	0.2714	1.02	0.3077	False	True	-1	-0.2768	-1.02
NEU	SBP	0.1571	0.0762	2.0612	0.0393	False	False	1	0.1571	2.0612
NEU	SD	0.2142	0.329	0.6512	0.5149	False	True	-1	-0.2142	-0.6512
NEU	SLE	0.137	0.1561	0.8773	0.3803	False	True	-1	-0.137	-0.8773
NEU	Sch	0.1606	0.1654	0.9711	0.3315	False	True	-1	-0.1606	-0.9711
NEU	T1D	0.1113	0.1513	0.7355	0.4621	False	True	-1	-0.1113	-0.7355
NEU	TBil	-0.0827	0.1226	-0.6741	0.5002	False	False	1	-0.0827	-0.6741
NEU	TG	0.2176	0.0655	3.321	0.0009	False	False	1	0.2176	3.321
NEU	TS	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	ThC	-0.0734	0.2885	-0.2545	0.7991	False	True	-1	0.0734	0.2545
NEU	Typ	0.1868	0.2574	0.7258	0.4679	False	True	-1	-0.1868	-0.7258
NEU	UAP	0.0415	0.0969	0.428	0.6687	False	True	-1	-0.0415	-0.428
NEU	UF	0.0405	0.0724	0.5596	0.5757	False	True	-1	-0.0405	-0.5596
NEU	Uro	0.0119	0.0643	0.1848	0.8534	False	True	-1	-0.0119	-0.1848
NEU	Uve	0.1994	0.1849	1.0786	0.2808	False	True	-1	-0.1994	-1.0786
NEU	Var	-0.3111	0.1976	-1.5742	0.1154	False	True	-1	0.3111	1.5742
NEU	Zos	-0.1852	0.4683	-0.3955	0.6925	False	True	-1	0.1852	0.3955
NEU	PLT	0.3332	0.0491	6.7839	1.1701e-11	False	False	1	0.3332	6.7839
NEU	PM	0.0144	0.1216	0.1184	0.9058	False	True	-1	-0.0144	-0.1184
NEU	PP	0.2025	0.0701	2.8897	0.0039	False	False	1	0.2025	2.8897
NEU	PT	-0.2019	0.1118	-1.8062	0.0709	False	True	-1	0.2019	1.8062
NEU	PaC	0.2133	0.239	0.8927	0.372	False	True	-1	-0.2133	-0.8927
NEU	PeD	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	Per	-0.0558	0.3067	-0.182	0.8556	False	True	-1	0.0558	0.182
NEU	Pl	0.0438	0.1955	0.224	0.8227	False	True	-1	-0.0438	-0.224
NEU	Pn	-0.1431	0.1315	-1.0875	0.2768	False	True	-1	0.1431	1.0875
NEU	Pne	-0.2366	0.1682	-1.4069	0.1595	False	True	-1	0.2366	1.4069
NEU	Pneu	0.2086	0.3013	0.6924	0.4887	False	True	-1	-0.2086	-0.6924
NEU	Pol	-0.1839	0.0728	-2.5258	0.0115	False	True	-1	0.1839	2.5258
NEU	PrC	0.0663	0.0662	1.002	0.3164	False	True	-1	-0.0663	-1.002
NEU	PsV	0.0409	0.1256	0.3257	0.7446	False	True	-1	-0.0409	-0.3257
NEU	Pye	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	R03A	-0.0437	0.1062	-0.4111	0.681	False	True	-1	0.0437	0.4111
NEU	R03BA	0.0505	0.0961	0.5254	0.5993	False	True	-1	-0.0505	-0.5254
NEU	R06A	-0.0572	0.0958	-0.5974	0.5502	False	True	-1	0.0572	0.5974
NEU	RA	-0.0399	0.0882	-0.4528	0.6507	False	True	-1	0.0399	0.4528
NEU	RBC	0.1416	0.0593	2.3899	0.0169	False	False	1	0.1416	2.3899
NEU	RD	-0.0757	0.1436	-0.527	0.5982	False	True	-1	0.0757	0.527
NEU	RF	0.3469	0.3542	0.9795	0.3273	False	True	-1	-0.3469	-0.9795
NEU	RP	0.0831	0.1936	0.429	0.6679	False	True	-1	-0.0831	-0.429
NEU	RW	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	S01E	-0.0156	0.115	-0.1357	0.8921	False	True	-1	0.0156	0.1357
NEU	SAP	0.0291	0.0767	0.3796	0.7042	False	True	-1	-0.0291	-0.3796
NEU	SAS	-0.0177	0.1868	-0.0949	0.9244	False	True	-1	0.0177	0.0949
NEU	SCS	0.0763	0.1549	0.4925	0.6224	False	True	-1	-0.0763	-0.4925
NEU	SH	0.0978	0.1612	0.6066	0.5441	False	True	-1	-0.0978	-0.6066
NEU	SS	0.0339	0.0984	0.3441	0.7308	False	True	-1	-0.0339	-0.3441
NEU	Sar	-0.0533	0.1111	-0.4796	0.6315	False	True	-1	0.0533	0.4796
NEU	SkC	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	T2D	0.1441	0.0457	3.1495	0.0016	False	True	-1	-0.1441	-3.1495
NEU	TC	-0.1069	0.0626	-1.7084	0.0876	False	False	1	-0.1069	-1.7084
NEU	TP	-0.0328	0.0582	-0.5638	0.5729	False	False	1	-0.0328	-0.5638
NEU	Tat	0.1935	0.1829	1.0582	0.2899	False	True	-1	-0.1935	-1.0582
NEU	Ton	0.068	0.1679	0.4048	0.6856	False	True	-1	-0.068	-0.4048
NEU	UA	0.0505	0.0623	0.8099	0.418	False	False	1	0.0505	0.8099
NEU	UC	-0.0567	0.1205	-0.4703	0.6381	False	True	-1	0.0567	0.4703
NEU	UP	0.0343	0.1709	0.2009	0.8407	False	True	-1	-0.0343	-0.2009
NEU	Urt	-0.1207	0.1167	-1.034	0.3011	False	True	-1	0.1207	1.034
NEU	VA	NA	NA	NA	NA	False	True	-1	NA	NA
NEU	WBC	0.9376	0.0194	48.2118	0.0	False	False	1	0.9376	48.2118
NEU	sCr	0.084	0.0568	1.4797	0.1389	False	False	1	0.084	1.4797
NMI	NMI	1.0013	0.0005	1963.4123	0.0	True	True	1	1.0013	1963.4123
NMI	NP	-0.0376	0.3229	-0.1164	0.9074	True	True	1	-0.0376	-0.1164
NMI	NS	-0.3069	0.3653	-0.8401	0.4009	True	True	1	-0.3069	-0.8401
NMI	OC	0.3468	0.4528	0.7659	0.4437	True	True	1	0.3468	0.7659
NMI	OP	0.0436	0.1779	0.2453	0.8062	True	True	1	0.0436	0.2453
NMI	OvC	-0.333	0.3693	-0.9015	0.3673	True	True	1	-0.333	-0.9015
NMI	PA	-0.2295	0.4288	-0.5352	0.5925	True	True	1	-0.2295	-0.5352
NMI	PAD	-0.0682	0.1579	-0.4321	0.6657	True	True	1	-0.0682	-0.4321
NMI	PD	NA	NA	NA	NA	True	True	1	NA	NA
NMI	PE	0.4333	0.4279	1.0125	0.3113	True	True	1	0.4333	1.0125
NMI	PF	NA	NA	NA	NA	True	True	1	NA	NA
NMI	PKD	-0.7042	0.5803	-1.2135	0.225	True	True	1	-0.7042	-1.2135
NMI	PLC	0.2423	0.4753	0.5097	0.6102	True	True	1	0.2423	0.5097
NMI	SBP	-0.1502	0.091	-1.6505	0.0988	True	False	-1	0.1502	1.6505
NMI	SD	-0.2792	0.5658	-0.4935	0.6217	True	True	1	-0.2792	-0.4935
NMI	SLE	-0.4073	0.3565	-1.1427	0.2532	True	True	1	-0.4073	-1.1427
NMI	Sch	0.0652	0.3541	0.184	0.854	True	True	1	0.0652	0.184
NMI	T1D	-0.0301	0.3082	-0.0977	0.9222	True	True	1	-0.0301	-0.0977
NMI	TBil	0.047	0.1025	0.4581	0.6469	True	False	-1	-0.047	-0.4581
NMI	TG	-0.0995	0.0918	-1.0833	0.2787	True	False	-1	0.0995	1.0833
NMI	TS	NA	NA	NA	NA	True	True	1	NA	NA
NMI	ThC	-1.1545	1.6224	-0.7116	0.4767	True	True	1	-1.1545	-0.7116
NMI	Typ	0.1617	0.4635	0.3488	0.7272	True	True	1	0.1617	0.3488
NMI	UAP	-0.0349	0.1377	-0.2532	0.8001	True	True	1	-0.0349	-0.2532
NMI	UF	-0.125	0.1361	-0.9188	0.3582	True	True	1	-0.125	-0.9188
NMI	Uro	0.0952	0.131	0.7265	0.4676	True	True	1	0.0952	0.7265
NMI	Uve	0.0976	0.3527	0.2767	0.782	True	True	1	0.0976	0.2767
NMI	Var	-0.7432	0.4713	-1.5769	0.1148	True	True	1	-0.7432	-1.5769
NMI	Zos	0.5424	0.8745	0.6203	0.5351	True	True	1	0.5424	0.6203
NMI	PLT	-0.0299	0.073	-0.4097	0.682	True	False	-1	0.0299	0.4097
NMI	PM	-0.1108	0.2465	-0.4494	0.6532	True	True	1	-0.1108	-0.4494
NMI	PP	-0.1653	0.1141	-1.4484	0.1475	True	False	-1	0.1653	1.4484
NMI	PT	0.153	0.2064	0.7414	0.4584	True	True	1	0.153	0.7414
NMI	PaC	0.3743	0.5262	0.7114	0.4768	True	True	1	0.3743	0.7114
NMI	PeD	NA	NA	NA	NA	True	True	1	NA	NA
NMI	Per	0.3105	0.7594	0.4089	0.6826	True	True	1	0.3105	0.4089
NMI	Pl	-0.2652	0.4182	-0.6341	0.526	True	True	1	-0.2652	-0.6341
NMI	Pn	0.9917	0.3309	2.9973	0.0027	True	True	1	0.9917	2.9973
NMI	Pne	0.2144	0.312	0.6873	0.4919	True	True	1	0.2144	0.6873
NMI	Pneu	1.0306	0.8447	1.2201	0.2224	True	True	1	1.0306	1.2201
NMI	Pol	-0.1278	0.1401	-0.9125	0.3615	True	True	1	-0.1278	-0.9125
NMI	PrC	-0.0082	0.1418	-0.058	0.9538	True	True	1	-0.0082	-0.058
NMI	PsV	-0.6313	0.3308	-1.9085	0.0563	True	True	1	-0.6313	-1.9085
NMI	Pye	NA	NA	NA	NA	True	True	1	NA	NA
NMI	R03A	0.0094	0.1974	0.0478	0.9619	True	True	1	0.0094	0.0478
NMI	R03BA	-0.0643	0.2004	-0.3211	0.7481	True	True	1	-0.0643	-0.3211
NMI	R06A	0.1477	0.2025	0.7294	0.4657	True	True	1	0.1477	0.7294
NMI	RA	0.2297	0.1661	1.383	0.1667	True	True	1	0.2297	1.383
NMI	RBC	-0.0314	0.0826	-0.3796	0.7043	True	False	-1	0.0314	0.3796
NMI	RD	-0.3736	0.2795	-1.3365	0.1814	True	True	1	-0.3736	-1.3365
NMI	RF	-0.1339	0.4477	-0.2991	0.7649	True	True	1	-0.1339	-0.2991
NMI	RP	-0.3313	0.4331	-0.7649	0.4443	True	True	1	-0.3313	-0.7649
NMI	RW	NA	NA	NA	NA	True	True	1	NA	NA
NMI	S01E	0.0708	0.2589	0.2733	0.7846	True	True	1	0.0708	0.2733
NMI	SAP	-0.1862	0.1367	-1.3622	0.1731	True	True	1	-0.1862	-1.3622
NMI	SAS	-0.9107	0.6076	-1.4988	0.1339	True	True	1	-0.9107	-1.4988
NMI	SCS	-0.409	0.3351	-1.2203	0.2224	True	True	1	-0.409	-1.2203
NMI	SH	-0.6057	0.3571	-1.6963	0.0898	True	True	1	-0.6057	-1.6963
NMI	SS	0.113	0.2053	0.5501	0.5822	True	True	1	0.113	0.5501
NMI	Sar	0.2005	0.225	0.8913	0.3728	True	True	1	0.2005	0.8913
NMI	SkC	NA	NA	NA	NA	True	True	1	NA	NA
NMI	T2D	-0.1293	0.0789	-1.6403	0.1009	True	True	1	-0.1293	-1.6403
NMI	TC	-0.1065	0.1089	-0.978	0.3281	True	False	-1	0.1065	0.978
NMI	TP	-0.1638	0.1056	-1.5512	0.1209	True	False	-1	0.1638	1.5512
NMI	Tat	-0.179	0.3358	-0.5332	0.5939	True	True	1	-0.179	-0.5332
NMI	Ton	-0.0613	0.2681	-0.2287	0.8191	True	True	1	-0.0613	-0.2287
NMI	UA	-0.0317	0.0735	-0.431	0.6665	True	False	-1	0.0317	0.431
NMI	UC	0.1305	0.2221	0.5877	0.5568	True	True	1	0.1305	0.5877
NMI	UP	-0.2628	0.3443	-0.7634	0.4452	True	True	1	-0.2628	-0.7634
NMI	Urt	0.1183	0.2097	0.5644	0.5725	True	True	1	0.1183	0.5644
NMI	VA	NA	NA	NA	NA	True	True	1	NA	NA
NMI	WBC	0.0337	0.0804	0.4184	0.6757	True	False	-1	-0.0337	-0.4184
NMI	sCr	0.0501	0.0952	0.5264	0.5986	True	False	-1	-0.0501	-0.5264
NP	NP	1.0	1.1179e-05	89451.9738	0.0	True	True	1	1.0	89451.9738
NP	NS	0.2593	0.5389	0.4812	0.6304	True	True	1	0.2593	0.4812
NP	OC	0.6003	0.6551	0.9163	0.3595	True	True	1	0.6003	0.9163
NP	OP	-0.2034	0.2818	-0.7218	0.4704	True	True	1	-0.2034	-0.7218
NP	OvC	0.3207	0.5105	0.6282	0.5299	True	True	1	0.3207	0.6282
NP	PA	0.4112	0.7055	0.5829	0.56	True	True	1	0.4112	0.5829
NP	PAD	-0.0681	0.2407	-0.2829	0.7773	True	True	1	-0.0681	-0.2829
NP	PD	NA	NA	NA	NA	True	True	1	NA	NA
NP	PE	0.1411	0.6158	0.2291	0.8188	True	True	1	0.1411	0.2291
NP	PF	NA	NA	NA	NA	True	True	1	NA	NA
NP	PKD	-0.1143	0.5656	-0.2021	0.8398	True	True	1	-0.1143	-0.2021
NP	PLC	-0.1923	0.5883	-0.3269	0.7438	True	True	1	-0.1923	-0.3269
NP	SBP	0.0127	0.1438	0.0884	0.9295	True	False	-1	-0.0127	-0.0884
NP	SD	0.0352	0.7798	0.0452	0.964	True	True	1	0.0352	0.0452
NP	SLE	0.7501	0.5761	1.3022	0.1929	True	True	1	0.7501	1.3022
NP	Sch	0.252	0.5366	0.4696	0.6386	True	True	1	0.252	0.4696
NP	T1D	0.5553	0.4934	1.1254	0.2604	True	True	1	0.5553	1.1254
NP	TBil	-0.0991	0.0807	-1.229	0.2191	True	False	-1	0.0991	1.229
NP	TG	0.0853	0.1309	0.6516	0.5147	True	False	-1	-0.0853	-0.6516
NP	TS	NA	NA	NA	NA	True	True	1	NA	NA
NP	ThC	-1.1176	1.5701	-0.7118	0.4766	True	True	1	-1.1176	-0.7118
NP	Typ	0.1614	0.6644	0.243	0.808	True	True	1	0.1614	0.243
NP	UAP	0.1722	0.2376	0.7246	0.4687	True	True	1	0.1722	0.7246
NP	UF	-0.23	0.222	-1.0359	0.3003	True	True	1	-0.23	-1.0359
NP	Uro	-0.0184	0.172	-0.1068	0.9149	True	True	1	-0.0184	-0.1068
NP	Uve	-0.0477	0.4808	-0.0991	0.9211	True	True	1	-0.0477	-0.0991
NP	Var	-0.2049	0.4939	-0.4149	0.6782	True	True	1	-0.2049	-0.4149
NP	Zos	-1.0584	1.6878	-0.6271	0.5306	True	True	1	-1.0584	-0.6271
NP	PLT	-0.1129	0.1189	-0.9499	0.3421	True	False	-1	0.1129	0.9499
NP	PM	-0.1923	0.3473	-0.5537	0.5798	True	True	1	-0.1923	-0.5537
NP	PP	-0.2012	0.1807	-1.1132	0.2656	True	False	-1	0.2012	1.1132
NP	PT	0.1131	0.3293	0.3435	0.7312	True	True	1	0.1131	0.3435
NP	PaC	1.0255	1.021	1.0044	0.3152	True	True	1	1.0255	1.0044
NP	PeD	NA	NA	NA	NA	True	True	1	NA	NA
NP	Per	0.0874	0.9457	0.0925	0.9263	True	True	1	0.0874	0.0925
NP	Pl	0.0037	0.6149	0.006	0.9952	True	True	1	0.0037	0.006
NP	Pn	0.0147	0.3223	0.0456	0.9637	True	True	1	0.0147	0.0456
NP	Pne	0.1959	0.459	0.4268	0.6695	True	True	1	0.1959	0.4268
NP	Pneu	-0.2976	0.707	-0.421	0.6738	True	True	1	-0.2976	-0.421
NP	Pol	0.0043	0.2228	0.0194	0.9845	True	True	1	0.0043	0.0194
NP	PrC	0.1002	0.195	0.5139	0.6073	True	True	1	0.1002	0.5139
NP	PsV	-0.0135	0.4244	-0.0319	0.9746	True	True	1	-0.0135	-0.0319
NP	Pye	NA	NA	NA	NA	True	True	1	NA	NA
NP	R03A	0.7398	0.3658	2.0227	0.0431	True	True	1	0.7398	2.0227
